Department Family                                 ,Entity                                            ,Date                   ,Expense Type                                      ,Expense Area                                      ,Supplier                                          ,Transaction Number                                ,Amount               ,VAT Registration Number                           
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,B/S - CAPEX IT Equipment > £5K                    ,DCS Finance                                       ,Spring Personnel                                  ,CADPINVSM0000012475                               ,            1400.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,B/S - CAPEX IT Equipment > £5K                    ,DCS Finance                                       ,Spring Personnel                                  ,CADPINVSM0000012476                               ,            1750.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,B/S - CAPEX IT Equipment > £5K                    ,DCS Finance                                       ,Spring Personnel                                  ,CADPINVSM0000012477                               ,            1750.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,B/S - CAPEX IT Equipment > £5K                    ,DCS Finance                                       ,Spring Personnel                                  ,CADPINVSM0000012478                               ,            1400.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,B/S - CAPEX IT Equipment > £5K                    ,DCS Finance                                       ,Spring Personnel                                  ,CADPINVSM0000012479                               ,            2100.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,B/S - CAPEX IT Equipment > £5K                    ,DCS Finance                                       ,Systems Accountants Limited                       ,CADPINVSM0000012418                               ,            1725.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,B/S - CAPEX IT Equipment > £5K                    ,DCS Finance                                       ,Systems Accountants Limited                       ,CADPINVSM0000012418                               ,            2070.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,B/S - Equipment (Plant & Machinery)               ,Sci Earth Research                                ,Holman-Wilfley Ltd                                ,CADPINVSM0000012511                               ,             140.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,B/S - Equipment (Plant & Machinery)               ,Sci Earth Research                                ,Holman-Wilfley Ltd                                ,CADPINVSM0000012511                               ,             220.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,B/S - Equipment (Plant & Machinery)               ,Sci Earth Research                                ,Holman-Wilfley Ltd                                ,CADPINVSM0000012511                               ,            6760.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,B/S - Tangible F Assets - L&B - Fees              ,Estates Buildings                                 ,Baker Mallett                                     ,CADPINVSM0000012414                               ,             181.0700,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,B/S - Tangible F Assets - L&B - Fees              ,Estates Buildings                                 ,Baker Mallett                                     ,CADPINVSM0000012414                               ,             355.9600,                                                  
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2104                                  ,           -2603.4300,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2108                                  ,           -2496.0100,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2110                                  ,            -848.1000,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2111                                  ,           -1223.3600,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2112                                  ,           -2540.2000,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2116                                  ,           -2179.4500,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2118                                  ,           -1015.8000,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2123                                  ,           -3048.6000,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2129                                  ,           -2318.0200,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2134                                  ,           -1440.6100,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2136                                  ,           -2116.3000,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2137                                  ,            -718.1000,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2141                                  ,           -2036.5000,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2145                                  ,           -7727.5500,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2146                                  ,           -1199.3600,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2150                                  ,           -1192.4500,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2154                                  ,           -1812.8800,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2157                                  ,           -1490.0300,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2159                                  ,            -791.0000,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2163                                  ,            -872.6700,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2170                                  ,           -3767.8800,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-27 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2172                                  ,           -7751.9400,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-28 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2101                                  ,           -1772.7900,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-28 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2102                                  ,           -3391.8400,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-28 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2148                                  ,           -8248.6600,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-28 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2167                                  ,          -11870.2500,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-28 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2174                                  ,           -1056.6900,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-31 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2175                                  ,          -12152.8000,NULL                                              
DCMS                                              ,NHM                                               ,2014-04-01 00:00:00.000,B/S - Current Liab - GPC I/face                   ,B/S - Current Liab - GPC I/face                   ,Summary                                           ,PGPI        2125                                  ,            -890.5800,NULL                                              
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Advertising Costs                           ,DIR Comms Marketing                               ,Total Media Limited                               ,CADPINVSM0000012506                               ,              32.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Advertising Costs                           ,DIR Comms Marketing                               ,Total Media Limited                               ,CADPINVSM0000012506                               ,            1299.2100,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Advertising Costs                           ,DIR Comms Marketing                               ,Total Media Limited                               ,CADPINVSM0000012506                               ,            2790.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Advertising Costs                           ,DIR Comms Marketing                               ,Total Media Limited                               ,CADPINVSM0000012507                               ,               6.9800,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Advertising Costs                           ,DIR Comms Marketing                               ,Total Media Limited                               ,CADPINVSM0000012507                               ,            2325.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Advertising Costs                           ,DIR Comms Marketing                               ,Total Media Limited                               ,CADPINVSM0000012507                               ,            4650.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Advertising Costs                           ,DIR Comms Marketing                               ,Total Media Limited                               ,CADPINVSM0000012508                               ,               2.7900,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Advertising Costs                           ,DIR Comms Marketing                               ,Total Media Limited                               ,CADPINVSM0000012508                               ,             930.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Advertising Costs                           ,DIR Comms Marketing                               ,Total Media Limited                               ,CADPINVSM0000012510                               ,               4.3400,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Advertising Costs                           ,DIR Comms Marketing                               ,Total Media Limited                               ,CADPINVSM0000012510                               ,             930.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Advertising Costs                           ,DIR Comms Marketing                               ,Total Media Limited                               ,CADPINVSM0000012510                               ,            1080.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Advertising Costs                           ,DIR Comms Marketing                               ,Total Media Limited                               ,CADPINVSM0000012510                               ,            1395.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Advertising Costs                           ,DIR Comms Marketing                               ,Total Media Prodcution Ltd (TPL)                  ,CADPINVSM0000012499                               ,            1160.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Advertising Costs                           ,DIR Comms Marketing                               ,Total Media Prodcution Ltd (TPL)                  ,CADPINVSM0000012500                               ,             450.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Advertising Costs                           ,DIR Comms Marketing                               ,Total Media Prodcution Ltd (TPL)                  ,CADPINVSM0000012502                               ,             450.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,Cynergin Consultants Ltd                          ,CADPINVSM0000012408                               ,              70.0500,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,Deloitte LLP                                      ,CADPINVSM0000012407                               ,              38.1600,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,Emcor Facility Services Ltd                       ,CADPINVSM0000012464                               ,              37.3000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,Emcor Facility Services Ltd                       ,CADPINVSM0000012465                               ,               9.7000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,Emcor Facility Services Ltd                       ,CADPINVSM0000012466                               ,               4.7600,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,Emcor Facility Services Ltd                       ,CADPINVSM0000012493                               ,               6.3200,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,Remsdaq Ltd                                       ,CADPINVSM0000012411                               ,              28.8300,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Furniture & Fittings <£5K                   ,Sci Life Curation                                 ,Godfrey Syrett                                    ,CADPINVSM0000012486                               ,             417.6000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Furniture & Fittings <£5K                   ,L&A Collections & Reader Services                 ,Norseman Direct Ltd                               ,CADPINVSM0000012484                               ,              28.2800,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Furniture & Fittings <£5K                   ,L&A Collections & Reader Services                 ,Norseman Direct Ltd                               ,CADPINVSM0000012484                               ,              38.1900,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Furniture & Fittings <£5K                   ,L&A Collections & Reader Services                 ,Norseman Direct Ltd                               ,CADPINVSM0000012484                               ,             345.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Furniture & Fittings <£5K                   ,L&A Collections & Reader Services                 ,Norseman Direct Ltd                               ,CADPINVSM0000012484                               ,             466.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,P/L - Keys and Locks                              ,Est Security SK                                   ,Remsdaq Ltd                                       ,CADPINVSM0000012411                               ,            4532.5400,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,Professional Printing                             ,DIR Comms Marketing                               ,Witherbys Lithoflow                               ,CADPINVSM0000012501                               ,            1125.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,Professional Services/Fees                        ,Content Management                                ,Blue State Digital UK                             ,CADPINVSM0000012514                               ,           15500.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-14 00:00:00.000,Professional Services/Fees                        ,Estates Engineering                               ,Cynergin Consultants Ltd                          ,CADPINVSM0000012408                               ,           11014.0600,                                                  
DCMS                                              ,NHM                                               ,2014-03-20 00:00:00.000,Equip Hire & Maintenance (Leases)                 ,Sci Facilities Molecular                          ,Millipore (UK) Ltd                                ,PCNOTE        4548                                ,            -696.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-20 00:00:00.000,Equipment < £5k                                   ,VE Production Special Effects                     ,White Light (Electrics) Ltd                       ,PCNOTE        4551                                ,           -6573.2500,                                                  
DCMS                                              ,NHM                                               ,2014-03-20 00:00:00.000,Irrecoverable VAT                                 ,Sci Facilities Dept Mgmt                          ,Millipore (UK) Ltd                                ,PCNOTE        4548                                ,             -57.0400,                                                  
DCMS                                              ,NHM                                               ,2014-03-21 00:00:00.000,B/S - Tangible F Assets - L&B - Cons              ,Estates Buildings                                 ,ISG Fit Out LTD                                   ,PCNOTE        4553                                ,          -67276.6400,                                                  
DCMS                                              ,NHM                                               ,2014-03-21 00:00:00.000,B/S - Tangible F Assets - L&B - Cons              ,Estates Buildings                                 ,ISG Fit Out LTD                                   ,PCNOTE        4554                                ,          -44831.8200,                                                  
DCMS                                              ,NHM                                               ,2014-03-24 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Human Resources Operations                    ,Spring Personnel                                  ,PCNOTE        4558                                ,            -536.2000,                                                  
DCMS                                              ,NHM                                               ,2014-03-24 00:00:00.000,Agency Temporary Staff Costs                      ,VE VLE Bookings&Sales                             ,Spring Personnel                                  ,PCNOTE        4560                                ,           -1020.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-24 00:00:00.000,Equip Hire & Maintenance (Leases)                 ,DCS ICT (Info Computer Techonology)               ,CF Asset Finance                                  ,PCNOTE        4563                                ,           -1173.3900,                                                  
DCMS                                              ,NHM                                               ,2014-03-24 00:00:00.000,Equip Hire & Maintenance (Leases)                 ,DCS ICT (Info Computer Techonology)               ,CF Asset Finance                                  ,PCNOTE        4564                                ,           -9899.7200,                                                  
DCMS                                              ,NHM                                               ,2014-03-24 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,CF Asset Finance                                  ,PCNOTE        4563                                ,              -7.4600,                                                  
DCMS                                              ,NHM                                               ,2014-03-24 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,CF Asset Finance                                  ,PCNOTE        4564                                ,             -62.9600,                                                  
DCMS                                              ,NHM                                               ,2014-03-24 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PCNOTE        4558                                ,              -3.4100,                                                  
DCMS                                              ,NHM                                               ,2014-03-24 00:00:00.000,P/L - Est Water/Sewage                            ,Estates Utilities & Rents                         ,Thames Water Utilities Ltd                        ,PCNOTE        4526                                ,           -6639.1900,                                                  
DCMS                                              ,NHM                                               ,2014-04-01 00:00:00.000,B/S - Equipment (Plant & Machinery)               ,Sci Life Research                                 ,Carl Zeiss Ltd                                    ,PCNOTE        4570                                ,          -19687.5000,                                                  
DCMS                                              ,NHM                                               ,2014-04-01 00:00:00.000,B/S - Equipment (Plant & Machinery)               ,Sci Life Research                                 ,Carl Zeiss Ltd                                    ,PCNOTE        4570                                ,           -3937.5000,                                                  
DCMS                                              ,NHM                                               ,2014-04-01 00:00:00.000,B/S - Equipment (Plant & Machinery)               ,Sci Life Research                                 ,Carl Zeiss Ltd                                    ,PCNOTE        4571                                ,          -19687.5000,                                                  
DCMS                                              ,NHM                                               ,2014-04-01 00:00:00.000,Sci Cap Irrecoverable VAT                         ,Sci Life Dept Mgmt                                ,Carl Zeiss Ltd                                    ,PCNOTE        4571                                ,           -1613.5900,                                                  
DCMS                                              ,NHM                                               ,2014-03-07 00:00:00.000,Agency Temporary Staff Costs                      ,DCS ICT (Info Computer Techonology)               ,Eurobase People                                   ,PINV      180769                                  ,             840.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-07 00:00:00.000,Agency Temporary Staff Costs                      ,DCS ICT (Info Computer Techonology)               ,Eurobase People                                   ,PINV      180770                                  ,             840.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-07 00:00:00.000,Agency Temporary Staff Costs                      ,DCS ICT (Info Computer Techonology)               ,Eurobase People                                   ,PINV      180771                                  ,             663.6000,                                                  
DCMS                                              ,NHM                                               ,2014-03-07 00:00:00.000,Agency Temporary Staff Costs                      ,DIR Comms Media & External Relations              ,Michael Page UK Ltd                               ,PINV      180776                                  ,             850.0500,                                                  
DCMS                                              ,NHM                                               ,2014-03-07 00:00:00.000,Agency Temporary Staff Costs                      ,VE Production Special Effects                     ,Spring Personnel                                  ,PINV      180733                                  ,             488.8800,                                                  
DCMS                                              ,NHM                                               ,2014-03-07 00:00:00.000,Agency Temporary Staff Costs                      ,Content Editorial                                 ,Spring Personnel                                  ,PINV      180764                                  ,             462.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-07 00:00:00.000,Agency Temporary Staff Costs                      ,Content Management                                ,Spring Personnel                                  ,PINV      180765                                  ,            1181.2500,                                                  
DCMS                                              ,NHM                                               ,2014-03-07 00:00:00.000,Agency Temporary Staff Costs                      ,Content Editorial                                 ,Spring Personnel                                  ,PINV      180766                                  ,             779.3600,                                                  
DCMS                                              ,NHM                                               ,2014-03-07 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Human Resources Operations                    ,Spring Personnel                                  ,PINV      180779                                  ,             428.9600,                                                  
DCMS                                              ,NHM                                               ,2014-03-07 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Human Resources Operations                    ,Spring Personnel                                  ,PINV      180789                                  ,             695.1600,                                                  
DCMS                                              ,NHM                                               ,2014-03-07 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Human Resources Operations                    ,Spring Personnel                                  ,PINV      180790                                  ,            1070.2700,                                                  
DCMS                                              ,NHM                                               ,2014-03-07 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Human Resources Operations                    ,Spring Personnel                                  ,PINV      180791                                  ,             743.4400,                                                  
DCMS                                              ,NHM                                               ,2014-03-07 00:00:00.000,Agency Temporary Staff Costs                      ,Tring Visitor Services (FOH)                      ,Spring Personnel                                  ,PINV      180798                                  ,             593.6800,                                                  
DCMS                                              ,NHM                                               ,2014-03-07 00:00:00.000,B/S - Prepayments Drs (ManAccts)                  ,Sci Facilities Imaging & Analytical               ,Nikon Metrology Europe NV                         ,PINV      180760                                  ,           13760.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-18 00:00:00.000,Irrecoverable VAT                                 ,Sci Life Dept Mgmt                                ,Lab Mode Ltd                                      ,CADPINVSM0000012549                               ,              36.8800,                                                  
DCMS                                              ,NHM                                               ,2014-03-18 00:00:00.000,Irrecoverable VAT                                 ,Sci Facilities Dept Mgmt                          ,Thorlabs Limited                                  ,CADPINVSM0000012434                               ,             610.9000,                                                  
DCMS                                              ,NHM                                               ,2014-03-18 00:00:00.000,Irrecoverable VAT                                 ,Sci Earth Dept Mgmt                               ,Wex Photographic                                  ,CADPINVSM0000012569                               ,             129.5800,                                                  
DCMS                                              ,NHM                                               ,2014-03-18 00:00:00.000,Irrecoverable VAT                                 ,Sci Earth Dept Mgmt                               ,Wex Photographic                                  ,CADPINVSM0000012570                               ,             186.0900,                                                  
DCMS                                              ,NHM                                               ,2014-03-18 00:00:00.000,IT Equipment < £5k                                ,Content Strategy                                  ,Apple Computer                                    ,CADPINVSM0000012447                               ,             154.8000,                                                  
DCMS                                              ,NHM                                               ,2014-03-18 00:00:00.000,IT Equipment < £5k                                ,Content Strategy                                  ,Apple Computer                                    ,CADPINVSM0000012447                               ,             774.0000,                                                  
DCMS                                              ,NHM                                               ,2014-03-18 00:00:00.000,IT Equipment < £5k                                ,Sci Earth Research                                ,Dell Computer Corporation Ltd                     ,CADPINVSM0000012520                               ,               8.7500,                                                  
DCMS                                              ,NHM                                               ,2014-03-18 00:00:00.000,IT Equipment < £5k                                ,Sci Earth Research                                ,Dell Computer Corporation Ltd                     ,CADPINVSM0000012520                               ,              64.6900,                                                  
DCMS                                              ,NHM                                               ,2014-03-18 00:00:00.000,IT Equipment < £5k                                ,Sci Earth Research                                ,Dell Computer Corporation Ltd                     ,CADPINVSM0000012520                               ,             106.7900,                                                  
